startDateTime,endDateTime,inSWMean,inSWMinimum,inSWMaximum,inSWVariance,inSWNumPts,inSWExpUncert,inSWStdErMean,inSWFinalQF,outSWMean,outSWMinimum,outSWMaximum,outSWVariance,outSWNumPts,outSWExpUncert,outSWStdErMean,outSWFinalQF,inLWMean,inLWMinimum,inLWMaximum,inLWVariance,inLWNumPts,inLWExpUncert,inLWStdErMean,inLWFinalQF,outLWMean,outLWMinimum,outLWMaximum,outLWVariance,outLWNumPts,outLWExpUncert,outLWStdErMean,outLWFinalQF
"2025-08-01T05:00:00Z","2025-08-01T05:30:00Z",-2.64,-3.15,-1.97,0.06,1800,0.22,0.01,0,-0.71,-1.12,-0.10,0.05,1800,0.31,0.01,0,363.3,357.3,373.3,17.4,1800,3.7,0.1,0,381.7,379.5,383.2,0.3,1800,3.7,0.0,0
"2025-08-01T05:30:00Z","2025-08-01T06:00:00Z",-3.21,-5.33,-1.81,1.47,1800,0.25,0.03,0,-0.81,-1.09,-0.39,0.03,1800,0.31,0.00,0,354.1,332.5,374.0,208.5,1800,3.7,0.3,0,380.8,378.6,383.4,1.9,1800,3.7,0.0,0
"2025-08-01T06:00:00Z","2025-08-01T06:30:00Z",-4.59,-5.58,-3.48,0.36,1800,0.25,0.01,0,-1.02,-1.32,-0.77,0.01,1800,0.31,0.00,0,343.0,332.5,352.9,44.8,1800,3.7,0.2,0,378.9,377.7,379.8,0.2,1800,3.7,0.0,0
"2025-08-01T06:30:00Z","2025-08-01T07:00:00Z",-3.37,-4.10,-2.72,0.10,1800,0.23,0.01,0,-0.97,-1.20,-0.67,0.01,1800,0.31,0.00,0,349.5,338.6,352.6,7.7,1800,3.7,0.1,0,378.2,377.0,379.4,0.1,1800,3.7,0.0,0
"2025-08-01T07:00:00Z","2025-08-01T07:30:00Z",-4.57,-5.33,-3.41,0.26,1800,0.25,0.01,0,-0.60,-0.82,-0.17,0.01,1800,0.31,0.00,0,323.6,313.4,338.7,49.6,1800,3.7,0.2,0,375.6,373.0,377.5,1.1,1800,3.7,0.0,0
"2025-08-01T07:30:00Z","2025-08-01T08:00:00Z",-4.44,-5.08,-3.59,0.09,1800,0.24,0.01,0,-0.26,-0.60,0.21,0.02,1800,0.31,0.00,0,312.8,309.9,316.2,3.5,1800,3.7,0.0,0,372.6,370.3,374.8,0.8,1800,3.7,0.0,0
"2025-08-01T08:00:00Z","2025-08-01T08:30:00Z",-4.48,-5.09,-3.79,0.11,1800,0.24,0.01,0,-0.41,-0.94,0.20,0.05,1800,0.31,0.01,0,311.8,306.2,317.7,19.6,1800,3.7,0.1,0,370.3,367.8,372.6,0.9,1800,3.7,0.0,0
"2025-08-01T08:30:00Z","2025-08-01T09:00:00Z",-4.60,-5.17,-3.98,0.06,1800,0.25,0.01,0,-0.27,-0.62,0.29,0.03,1800,0.31,0.00,0,304.3,301.9,308.5,3.2,1800,3.6,0.0,0,368.1,366.3,370.4,1.3,1800,3.7,0.0,0
"2025-08-01T09:00:00Z","2025-08-01T09:30:00Z",-4.23,-5.77,-1.31,1.48,1800,0.26,0.03,0,-0.43,-0.79,-0.02,0.03,1800,0.31,0.00,0,301.7,299.7,313.7,3.4,1800,3.6,0.0,0,365.9,364.4,367.5,0.4,1800,3.7,0.0,0
"2025-08-01T09:30:00Z","2025-08-01T10:00:00Z",8.53,-1.31,26.66,52.41,1800,0.84,0.17,0,1.02,-0.39,3.51,0.71,1800,0.32,0.02,0,300.7,300.1,302.0,0.2,1800,3.6,0.0,0,365.1,363.8,366.3,0.3,1800,3.7,0.0,0
"2025-08-01T10:00:00Z","2025-08-01T10:30:00Z",53.12,21.28,86.03,361.72,1800,2.55,0.45,0,7.67,1.57,13.07,9.69,1800,0.44,0.07,0,298.8,296.8,302.0,1.5,1800,3.6,0.0,0,364.7,362.3,366.9,1.0,1800,3.7,0.0,0
"2025-08-01T10:30:00Z","2025-08-01T11:00:00Z",122.83,86.05,162.82,488.55,1800,4.61,0.52,0,18.19,13.07,24.65,10.79,1800,0.62,0.08,0,297.4,296.7,298.4,0.2,1800,3.6,0.0,0,368.5,366.7,371.7,1.9,1800,3.7,0.0,0
"2025-08-01T11:00:00Z","2025-08-01T11:30:00Z",208.60,162.85,255.14,721.43,1800,7.15,0.63,0,31.05,24.60,37.21,11.74,1800,0.84,0.08,0,298.2,297.5,298.9,0.1,1800,3.6,0.0,0,375.5,371.6,378.9,4.1,1800,3.7,0.0,0
"2025-08-01T11:30:00Z","2025-08-01T12:00:00Z",303.51,255.18,353.04,790.76,1800,9.82,0.66,0,43.04,36.99,49.53,13.69,1800,1.08,0.09,0,299.1,298.3,300.0,0.2,1800,3.7,0.0,0,381.9,378.4,385.7,3.5,1800,3.7,0.0,0
"2025-08-01T12:00:00Z","2025-08-01T12:30:00Z",402.23,353.06,449.45,796.14,1800,12.46,0.67,0,55.53,49.32,61.73,12.28,1800,1.31,0.08,0,299.3,298.0,301.1,0.5,1800,3.7,0.0,0,389.8,384.7,393.9,7.2,1800,3.8,0.1,0
"2025-08-01T12:30:00Z","2025-08-01T13:00:00Z",496.72,449.44,545.08,776.36,1800,15.08,0.66,0,67.66,61.48,75.67,15.23,1800,1.59,0.09,0,303.5,300.4,306.4,2.2,1800,3.7,0.0,0,398.2,393.2,403.0,6.1,1800,3.8,0.1,0
"2025-08-01T13:00:00Z","2025-08-01T13:30:00Z",592.70,545.15,641.87,781.31,1800,17.74,0.66,0,81.62,75.45,89.46,16.35,1800,1.86,0.10,0,308.7,305.1,311.8,2.6,1800,3.7,0.0,0,406.6,402.2,411.1,5.0,1800,3.8,0.1,0
"2025-08-01T13:30:00Z","2025-08-01T14:00:00Z",688.70,641.72,741.27,747.88,1800,20.47,0.64,0,96.41,88.91,103.63,14.31,1800,2.14,0.09,0,313.8,310.7,319.9,6.1,1800,3.7,0.1,0,412.7,407.7,418.9,7.4,1800,3.8,0.1,0
"2025-08-01T14:00:00Z","2025-08-01T14:30:00Z",800.93,740.86,858.30,1024.09,1800,23.70,0.75,0,110.88,103.13,119.11,15.09,1800,2.46,0.09,0,325.4,318.3,331.4,10.4,1800,3.7,0.1,0,420.6,415.3,424.1,4.3,1800,3.8,0.0,0
"2025-08-01T14:30:00Z","2025-08-01T15:00:00Z",771.31,293.00,1034.28,58206.24,1800,30.68,5.69,0,105.87,36.77,146.05,1200.37,1800,3.41,0.82,0,342.1,331.1,350.4,22.4,1800,3.7,0.1,0,424.7,416.3,430.6,13.4,1800,3.8,0.1,0
"2025-08-01T15:00:00Z","2025-08-01T15:30:00Z",795.47,330.53,1145.70,99762.99,1800,34.90,7.44,0,109.88,43.42,162.62,2013.77,1800,3.94,1.06,0,355.3,348.3,366.7,16.2,1800,3.7,0.1,0,426.9,417.3,435.5,30.3,1800,3.8,0.1,0
"2025-08-01T15:30:00Z","2025-08-01T16:00:00Z",944.23,311.26,1156.93,78780.60,1800,34.51,6.62,0,129.58,38.94,161.50,1502.81,1800,3.78,0.91,0,353.8,348.8,360.6,7.6,1800,3.7,0.1,0,434.4,420.5,441.8,43.5,1800,3.8,0.2,0
"2025-08-01T16:00:00Z","2025-08-01T16:30:00Z",679.85,255.45,1189.04,120403.34,1800,36.62,8.18,0,91.93,27.65,165.58,2445.22,1800,4.11,1.17,0,351.2,340.2,365.6,32.7,1800,3.7,0.1,0,429.5,420.4,438.2,27.3,1800,3.8,0.1,0
"2025-08-01T16:30:00Z","2025-08-01T17:00:00Z",650.98,248.76,1196.58,139203.06,1800,37.37,8.79,0,87.73,27.58,168.49,2911.10,1800,4.28,1.27,0,350.5,340.1,361.8,25.2,1800,3.7,0.1,0,429.6,419.3,440.8,47.1,1800,3.8,0.2,0
"2025-08-01T17:00:00Z","2025-08-01T17:30:00Z",598.94,309.33,1257.48,96161.56,1800,37.60,7.31,0,82.45,41.17,175.91,1970.16,1800,4.16,1.05,0,361.3,352.6,375.9,40.9,1800,3.7,0.2,0,429.5,422.1,442.3,36.8,1800,3.8,0.1,0
"2025-08-01T17:30:00Z","2025-08-01T18:00:00Z",480.88,242.13,1135.83,114026.47,1800,35.11,7.96,0,64.48,29.76,158.30,2385.98,1800,3.97,1.15,0,354.2,342.6,370.0,57.8,1800,3.7,0.2,0,427.0,419.7,442.2,46.3,1800,3.8,0.2,0
"2025-08-01T18:00:00Z","2025-08-01T18:30:00Z",804.92,338.23,1207.50,104098.31,1800,36.58,7.60,0,110.12,42.23,166.41,2224.41,1800,4.06,1.11,0,364.3,355.7,369.8,13.4,1800,3.7,0.1,0,439.1,430.3,447.0,22.6,1800,3.8,0.1,0
"2025-08-01T18:30:00Z","2025-08-01T19:00:00Z",689.39,228.68,1077.25,138090.90,1800,34.46,8.76,0,95.22,31.24,153.63,2834.21,1800,4.02,1.25,0,366.4,355.1,376.9,36.8,1800,3.7,0.1,0,437.5,427.3,445.9,39.2,1800,3.8,0.1,0
"2025-08-01T19:00:00Z","2025-08-01T19:30:00Z",391.06,212.22,1044.83,48379.24,1800,30.60,5.18,0,55.08,29.98,145.71,959.86,1800,3.32,0.73,0,375.7,363.8,384.5,28.7,1800,3.7,0.1,0,429.2,425.4,439.3,13.0,1800,3.8,0.1,0
"2025-08-01T19:30:00Z","2025-08-01T20:00:00Z",889.15,713.06,986.29,2853.44,1800,27.29,1.26,0,125.21,100.56,141.99,90.18,1800,2.94,0.22,0,362.8,347.6,375.9,86.4,1800,3.7,0.2,0,442.9,437.5,445.8,2.3,1800,3.8,0.0,0
"2025-08-01T20:00:00Z","2025-08-01T20:30:00Z",753.45,684.18,805.58,1322.36,1800,22.26,0.86,0,104.32,96.05,112.00,24.09,1800,2.32,0.12,0,347.2,340.5,351.5,9.8,1800,3.7,0.1,0,442.3,438.5,446.7,3.9,1800,3.8,0.0,0
"2025-08-01T20:30:00Z","2025-08-01T21:00:00Z",615.50,559.80,684.24,1116.61,1800,18.92,0.79,0,86.62,79.83,96.19,17.86,1800,2.00,0.10,0,335.2,332.0,340.8,3.8,1800,3.7,0.0,0,438.3,436.3,441.3,1.1,1800,3.8,0.0,0
"2025-08-01T21:00:00Z","2025-08-01T21:30:00Z",508.49,446.82,561.23,1049.35,1800,15.54,0.76,0,73.26,65.43,80.40,15.94,1800,1.68,0.09,0,330.2,326.6,332.6,2.5,1800,3.7,0.0,0,434.5,432.5,437.8,1.5,1800,3.8,0.0,0
"2025-08-01T21:30:00Z","2025-08-01T22:00:00Z",388.49,334.00,446.87,1057.56,1800,12.41,0.77,0,57.78,51.50,65.53,15.67,1800,1.39,0.09,0,322.6,319.6,327.2,5.9,1800,3.7,0.1,0,430.3,427.8,433.1,2.2,1800,3.8,0.0,0
"2025-08-01T22:00:00Z","2025-08-01T22:30:00Z",282.20,232.28,333.99,883.99,1800,9.31,0.70,0,44.41,37.63,51.68,15.93,1800,1.12,0.09,0,317.8,316.5,320.0,1.1,1800,3.7,0.0,0,425.6,423.3,428.3,1.8,1800,3.8,0.0,0
"2025-08-01T22:30:00Z","2025-08-01T23:00:00Z",184.13,132.82,232.13,813.57,1800,6.54,0.67,0,30.44,22.86,37.84,18.65,1800,0.86,0.10,0,316.4,315.0,317.2,0.3,1800,3.7,0.0,0,421.0,417.6,423.9,3.0,1800,3.8,0.0,0
"2025-08-01T23:00:00Z","2025-08-01T23:30:00Z",79.57,23.02,132.81,1275.09,1800,4.04,0.84,0,13.32,1.65,22.95,49.46,1800,0.66,0.17,0,314.2,312.5,315.4,0.5,1800,3.7,0.0,0,413.6,408.2,418.0,8.2,1800,3.8,0.1,0
"2025-08-01T23:30:00Z","2025-08-02T00:00:00Z",22.60,4.55,52.04,284.66,1800,1.66,0.40,0,4.34,1.73,9.93,7.71,1800,0.40,0.07,0,310.9,308.8,312.6,1.1,1800,3.7,0.0,0,406.1,401.7,411.3,4.6,1800,3.8,0.1,0
"2025-08-02T00:00:00Z","2025-08-02T00:30:00Z",-1.90,-6.02,4.52,8.12,1800,0.29,0.07,0,1.49,-0.00,2.63,0.50,1800,0.32,0.02,0,307.9,305.2,309.5,0.9,1800,3.7,0.0,0,400.3,394.2,403.4,5.9,1800,3.8,0.1,0
"2025-08-02T00:30:00Z","2025-08-02T01:00:00Z",-5.11,-6.69,-4.32,0.21,1800,0.27,0.01,0,0.44,-0.57,1.69,0.18,1800,0.31,0.01,0,305.7,304.2,307.4,0.5,1800,3.7,0.0,0,393.9,390.1,400.0,6.2,1800,3.8,0.1,0
"2025-08-02T01:00:00Z","2025-08-02T01:30:00Z",-5.03,-6.29,-4.16,0.18,1800,0.26,0.01,0,0.55,-0.81,1.44,0.22,1800,0.31,0.01,0,303.3,301.7,305.0,0.7,1800,3.7,0.0,0,389.6,387.5,392.1,1.2,1800,3.7,0.0,0
"2025-08-02T01:30:00Z","2025-08-02T02:00:00Z",-4.31,-5.68,-3.19,0.25,1800,0.25,0.01,0,1.26,-0.10,2.10,0.17,1800,0.31,0.01,0,300.7,299.1,302.3,0.6,1800,3.7,0.0,0,389.4,385.9,391.5,1.3,1800,3.7,0.0,0
"2025-08-02T02:00:00Z","2025-08-02T02:30:00Z",-5.17,-6.53,-3.60,0.37,1800,0.27,0.01,0,0.72,-0.20,2.12,0.27,1800,0.32,0.01,0,297.9,296.3,300.0,0.9,1800,3.7,0.0,0,386.8,382.9,390.8,3.3,1800,3.7,0.0,0
"2025-08-02T02:30:00Z","2025-08-02T03:00:00Z",-4.75,-5.40,-4.01,0.07,1800,0.25,0.01,0,0.92,0.06,1.81,0.17,1800,0.31,0.01,0,296.7,295.4,298.3,0.2,1800,3.7,0.0,0,382.8,379.2,386.8,2.3,1800,3.7,0.0,0
"2025-08-02T03:00:00Z","2025-08-02T03:30:00Z",-5.52,-7.82,-4.15,0.69,1800,0.29,0.02,0,-0.18,-2.02,0.82,0.30,1800,0.31,0.01,0,294.1,291.5,296.4,1.1,1800,3.7,0.0,0,376.3,373.0,380.8,4.1,1800,3.7,0.0,0
"2025-08-02T03:30:00Z","2025-08-02T04:00:00Z",-5.63,-7.07,-4.64,0.22,1800,0.28,0.01,0,0.58,-0.40,1.45,0.15,1800,0.31,0.01,0,291.3,289.9,292.2,0.3,1800,3.6,0.0,0,374.0,368.7,378.4,4.9,1800,3.7,0.1,0
"2025-08-02T04:00:00Z","2025-08-02T04:30:00Z",-4.97,-6.66,-2.43,1.26,1800,0.28,0.03,0,0.21,-1.26,2.35,0.89,1800,0.32,0.02,0,289.6,287.2,291.3,1.0,1800,3.6,0.0,0,369.2,366.4,373.3,3.8,1800,3.7,0.0,0
"2025-08-02T04:30:00Z","2025-08-02T05:00:00Z",-4.52,-6.26,-2.85,0.42,1800,0.26,0.02,0,0.45,-0.65,1.81,0.30,1800,0.31,0.01,0,287.9,286.6,289.1,0.2,1800,3.6,0.0,0,367.7,365.3,370.5,1.4,1800,3.7,0.0,0
"2025-08-02T05:00:00Z","2025-08-02T05:30:00Z",-4.25,-6.03,-2.23,0.36,1800,0.26,0.01,0,0.19,-0.94,1.21,0.17,1800,0.31,0.01,0,287.7,286.2,288.5,0.2,1800,3.6,0.0,0,366.0,363.7,369.2,1.7,1800,3.7,0.0,0
"2025-08-02T05:30:00Z","2025-08-02T06:00:00Z",-4.61,-5.77,-3.01,0.40,1800,0.26,0.01,0,-0.08,-0.88,1.11,0.18,1800,0.31,0.01,0,286.6,285.6,288.2,0.3,1800,3.6,0.0,0,363.4,360.7,367.7,1.8,1800,3.7,0.0,0
"2025-08-02T06:00:00Z","2025-08-02T06:30:00Z",-4.26,-5.55,-3.12,0.26,1800,0.25,0.01,0,0.08,-0.81,1.12,0.14,1800,0.31,0.01,0,285.8,284.4,286.7,0.2,1800,3.6,0.0,0,361.1,358.5,363.7,1.3,1800,3.7,0.0,0
"2025-08-02T06:30:00Z","2025-08-02T07:00:00Z",-4.48,-6.31,-2.52,0.81,1800,0.27,0.02,0,0.09,-0.84,1.20,0.28,1800,0.31,0.01,0,284.6,283.0,286.6,0.6,1800,3.6,0.0,0,359.9,358.1,361.7,0.7,1800,3.7,0.0,0
"2025-08-02T07:00:00Z","2025-08-02T07:30:00Z",-4.16,-4.94,-2.66,0.28,1800,0.24,0.01,0,0.65,-0.23,1.29,0.10,1800,0.31,0.01,0,284.5,283.5,285.7,0.2,1800,3.6,0.0,0,359.7,357.3,362.7,1.9,1800,3.7,0.0,0
"2025-08-02T07:30:00Z","2025-08-02T08:00:00Z",-4.25,-5.36,-2.63,0.57,1800,0.25,0.02,0,0.30,-0.83,1.44,0.27,1800,0.31,0.01,0,285.1,284.0,287.0,0.3,1800,3.6,0.0,0,358.0,356.2,360.0,0.9,1800,3.7,0.0,0
"2025-08-02T08:00:00Z","2025-08-02T08:30:00Z",-4.12,-5.44,-1.48,0.75,1800,0.25,0.02,0,0.59,-0.72,1.72,0.25,1800,0.31,0.01,0,285.1,283.6,286.8,0.5,1800,3.6,0.0,0,357.9,356.0,360.2,0.7,1800,3.7,0.0,0
"2025-08-02T08:30:00Z","2025-08-02T09:00:00Z",-4.20,-6.15,-1.51,1.11,1800,0.27,0.02,0,0.14,-1.04,2.11,0.46,1800,0.32,0.02,0,285.2,283.1,287.4,1.2,1800,3.6,0.0,0,356.6,354.9,359.2,0.7,1800,3.7,0.0,0
"2025-08-02T09:00:00Z","2025-08-02T09:30:00Z",-3.19,-5.23,1.05,2.00,1800,0.26,0.03,0,0.34,-0.87,2.01,0.30,1800,0.31,0.01,0,283.2,281.3,284.6,0.3,1800,3.6,0.0,0,355.5,352.3,359.1,2.1,1800,3.7,0.0,0
"2025-08-02T09:30:00Z","2025-08-02T10:00:00Z",9.42,-1.22,27.42,78.82,1800,0.89,0.21,0,2.09,0.03,4.88,1.82,1800,0.33,0.03,0,282.0,280.2,283.7,0.7,1800,3.6,0.0,0,355.2,352.3,358.0,1.9,1800,3.7,0.0,0
"2025-08-02T10:00:00Z","2025-08-02T10:30:00Z",56.08,27.43,89.40,312.78,1800,2.61,0.42,0,9.20,4.81,14.03,7.31,1800,0.45,0.06,0,280.8,278.6,282.4,0.7,1800,3.6,0.0,0,357.2,353.1,360.4,2.9,1800,3.7,0.0,0
"2025-08-02T10:30:00Z","2025-08-02T11:00:00Z",125.86,89.46,160.67,437.14,1800,4.54,0.49,0,19.84,14.04,25.50,11.77,1800,0.63,0.08,0,279.8,278.8,280.6,0.2,1800,3.6,0.0,0,362.9,359.5,365.9,3.6,1800,3.7,0.0,0
"2025-08-02T11:00:00Z","2025-08-02T11:30:00Z",204.84,160.70,254.13,804.26,1800,7.14,0.67,0,32.14,25.47,38.72,15.46,1800,0.88,0.09,0,281.2,279.8,283.0,0.5,1800,3.6,0.0,0,370.9,365.8,375.3,5.6,1800,3.7,0.1,0
"2025-08-02T11:30:00Z","2025-08-02T12:00:00Z",295.90,254.10,343.12,692.60,1800,9.54,0.62,0,44.09,38.50,50.58,13.20,1800,1.10,0.09,0,285.6,282.8,288.8,3.3,1800,3.7,0.0,0,380.6,375.3,386.5,11.5,1800,3.7,0.1,0
"2025-08-02T12:00:00Z","2025-08-02T12:30:00Z",386.64,343.15,433.18,718.51,1800,12.01,0.63,0,56.58,50.37,63.28,14.84,1800,1.34,0.09,0,292.6,288.6,297.8,7.5,1800,3.7,0.1,0,392.7,386.5,400.2,15.8,1800,3.8,0.1,0
"2025-08-02T12:30:00Z","2025-08-02T13:00:00Z",474.50,433.26,520.74,657.44,1800,14.40,0.60,0,67.77,62.93,74.02,8.44,1800,1.55,0.07,0,300.3,297.7,302.6,1.7,1800,3.7,0.0,0,405.3,400.2,409.6,6.8,1800,3.8,0.1,0
"2025-08-02T13:00:00Z","2025-08-02T13:30:00Z",570.86,520.79,614.68,728.10,1800,16.99,0.64,0,79.44,73.87,84.73,8.46,1800,1.76,0.07,0,304.3,301.6,306.8,1.5,1800,3.7,0.0,0,414.0,409.1,417.7,4.7,1800,3.8,0.1,0
"2025-08-02T13:30:00Z","2025-08-02T14:00:00Z",647.23,614.67,684.26,405.52,1800,18.88,0.47,0,88.32,84.17,94.24,7.88,1800,1.95,0.07,0,308.9,306.4,311.6,1.5,1800,3.7,0.0,0,420.7,417.4,423.0,1.4,1800,3.8,0.0,0
"2025-08-02T14:00:00Z","2025-08-02T14:30:00Z",728.17,684.12,775.43,627.95,1800,21.40,0.59,0,97.49,93.42,103.49,6.43,1800,2.14,0.06,0,314.4,309.8,318.6,5.4,1800,3.7,0.1,0,426.7,421.8,430.1,4.6,1800,3.8,0.1,0
"2025-08-02T14:30:00Z","2025-08-02T15:00:00Z",816.99,775.68,856.18,523.87,1800,23.62,0.54,0,108.93,102.96,115.59,10.02,1800,2.38,0.07,0,320.5,317.2,323.2,1.7,1800,3.7,0.0,0,432.2,429.0,435.9,2.4,1800,3.8,0.0,0
"2025-08-02T15:00:00Z","2025-08-02T15:30:00Z",759.01,196.95,957.40,68210.56,1800,29.11,6.16,0,101.66,18.66,131.22,1477.68,1800,3.25,0.91,0,323.7,317.5,330.2,5.4,1800,3.7,0.1,0,431.6,420.8,437.8,23.0,1800,3.8,0.1,0
"2025-08-02T15:30:00Z","2025-08-02T16:00:00Z",869.29,171.95,969.93,32576.15,1800,28.05,4.25,0,116.36,14.31,131.75,688.00,1800,2.97,0.62,0,323.3,316.5,325.2,2.8,1800,3.7,0.0,0,435.9,423.5,441.2,11.5,1800,3.8,0.1,0
"2025-08-02T16:00:00Z","2025-08-02T16:30:00Z",924.04,913.51,938.02,39.13,1800,25.85,0.15,0,124.21,121.28,126.71,1.70,1800,2.60,0.03,0,323.4,321.8,325.2,0.4,1800,3.7,0.0,0,439.6,436.3,442.7,2.2,1800,3.8,0.0,0
"2025-08-02T16:30:00Z","2025-08-02T17:00:00Z",941.15,920.79,953.69,56.20,1800,26.28,0.18,0,127.90,125.44,130.77,0.95,1800,2.68,0.02,0,326.2,323.7,328.2,0.9,1800,3.7,0.0,0,443.0,438.9,446.0,2.7,1800,3.8,0.0,0
"2025-08-02T17:00:00Z","2025-08-02T17:30:00Z",937.13,927.78,946.16,20.71,1800,26.07,0.11,0,126.51,123.43,128.71,1.21,1800,2.64,0.03,0,328.1,325.3,330.8,1.6,1800,3.7,0.0,0,444.6,441.6,447.3,1.0,1800,3.8,0.0,0
"2025-08-02T17:30:00Z","2025-08-02T18:00:00Z",928.98,913.92,947.50,53.68,1726,26.11,0.18,0,125.41,122.96,127.98,1.69,1726,2.63,0.03,0,330.8,328.5,333.0,1.0,1726,3.7,0.0,0,445.6,442.4,448.6,1.9,1726,3.8,0.0,0
"2025-08-02T18:00:00Z","2025-08-02T18:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T18:30:00Z","2025-08-02T19:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T19:00:00Z","2025-08-02T19:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T19:30:00Z","2025-08-02T20:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T20:00:00Z","2025-08-02T20:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T20:30:00Z","2025-08-02T21:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T21:00:00Z","2025-08-02T21:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T21:30:00Z","2025-08-02T22:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T22:00:00Z","2025-08-02T22:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T22:30:00Z","2025-08-02T23:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T23:00:00Z","2025-08-02T23:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-02T23:30:00Z","2025-08-03T00:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
"2025-08-03T00:00:00Z","2025-08-03T00:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1
